"id","region_id","name","longitude","latitude","people_count","group_id","climate","house_points","street_points","park_points","business_points","social_points","common_points","total_points","emblem_url","region_name","group_name","year"
1821,101,"Заволжск",42.1406416329987,57.4806988417162,9.6,13,"условно комфортный климат",35,28,28,23,19,32,165,"https://api.индекс-городов.рф/uploads/city/emblem/1319/thumb_205_Zavolzhsk.png","Ивановская область","Малый город",2019
1822,119,"Заволжье",43.3986177243842,56.6342739623855,37.6,12,"условно комфортный климат",49,29,28,24,31,31,192,"https://api.индекс-городов.рф/uploads/city/emblem/1320/thumb_206_Zavolzhie.png","Нижегородская область","Малый город",2019
1823,114,"Задонск",38.9363596618326,52.3924781987833,9.5,13,"условно комфортный климат",41,30,27,25,20,33,176,"https://api.индекс-городов.рф/uploads/city/emblem/1321/thumb_207_Zadonsk.png","Липецкая область","Малый город",2019
1824,145,"Заинск",52.0188092998024,55.2880676229193,39.6,12,"условно комфортный климат",36,30,22,26,31,34,179,"https://api.индекс-городов.рф/uploads/city/emblem/1322/thumb_208_zainsk.png","Республика Татарстан","Малый город",2019
1825,132,"Закаменск",103.29210583612,50.3801758797017,11.2,13,"условно комфортный климат",20,26,23,7,14,34,124,"https://api.индекс-городов.рф/uploads/city/emblem/1323/thumb_209_Zakamensk.gif","Республика Бурятия","Малый город",2019
1826,110,"Дудинка",86.268589565364,69.4259185039915,20.8,13,"тяжелые климатические условия",44,47,34,26,23,39,213,"https://api.индекс-городов.рф/uploads/city/emblem/1297/thumb_183_Dudinka.png","Красноярский край","Малый город",2019
1827,109,"Гулькевичи",40.7030195327708,45.3631648423756,34.3,12,"условно комфортный климат",30,22,18,28,17,31,146,"https://api.индекс-городов.рф/uploads/city/emblem/1270/thumb_156_gulkevichi.png","Краснодарский край","Малый город",2019
1828,106,"Гурьевск",85.9354024002164,54.2776839888882,22.4,13,"условно комфортный климат",30,32,20,17,16,34,149,"https://api.индекс-городов.рф/uploads/city/emblem/1271/thumb_157_gurievsk.png","Кемеровская область","Малый город",2019
1829,103,"Гурьевск",20.613705051873,54.7767386905043,19.3,13,"условно комфортный климат",43,44,22,22,18,31,180,"https://api.индекс-городов.рф/uploads/city/emblem/1272/thumb_158_guryevsk.png","Калининградская область","Малый город",2019
1830,103,"Гусев",22.1836193809853,54.5770408709012,28.5,12,"условно комфортный климат",48,43,29,31,31,38,220,"https://api.индекс-городов.рф/uploads/city/emblem/1273/thumb_159_gusev.png","Калининградская область","Малый город",2019
1831,132,"Гусиноозерск",106.509610034446,51.2965629419801,23,13,"условно комфортный климат",32,30,19,14,25,34,154,"https://api.индекс-городов.рф/uploads/city/emblem/1274/thumb_160_gusinoozersk.png","Республика Бурятия","Малый город",2019
1832,131,"Давлеканово",55.0287021796646,54.20989504156,23.4,13,"условно комфортный климат",28,20,24,25,15,34,146,"https://api.индекс-городов.рф/uploads/city/emblem/1275/thumb_161_Davlekanovo_rayon.png","Республика Башкортостан","Малый город",2019
1833,111,"Далматово",62.9461994934791,56.263317685732,12.2,13,"условно комфортный климат",45,30,34,22,16,27,174,"https://api.индекс-городов.рф/uploads/city/emblem/1276/thumb_162_dalmatovo.gif","Курганская область","Малый город",2019
1834,127,"Дальнегорск",135.53373239033,44.5678997019752,34.1,12,"условно комфортный климат",35,26,28,12,16,23,140,"https://api.индекс-городов.рф/uploads/city/emblem/1277/thumb_163_dalnegorsk.png","Приморский край","Малый город",2019
1835,127,"Дальнереченск",133.742857455198,45.9147469659363,25.1,12,"условно комфортный климат",25,26,26,19,21,29,146,"https://api.индекс-городов.рф/uploads/city/emblem/1278/thumb_164_dalnerechensk.png","Приморский край","Малый город",2019
1836,170,"Данилов",40.1721822049458,58.1882687236333,14.5,13,"условно комфортный климат",28,32,28,25,20,35,168,"https://api.индекс-городов.рф/uploads/city/emblem/1279/thumb_165_danilov.png","Ярославская область","Малый город",2019
1837,114,"Данков",39.1431154407549,53.2476697445656,18.7,13,"условно комфортный климат",46,30,24,22,28,29,179,"https://api.индекс-городов.рф/uploads/city/emblem/1280/thumb_166_dankov.gif","Липецкая область","Малый город",2019
1838,156,"Дегтярск",60.0972792040145,56.7020937446018,15.6,13,"условно комфортный климат",22,31,24,19,12,42,150,"https://api.индекс-городов.рф/uploads/city/emblem/1281/thumb_167_degtyarsk.png","Свердловская область","Малый город",2019
1839,116,"Дедовск",37.1238543178739,55.8654896176827,30.5,12,"условно комфортный климат",41,33,28,34,23,40,199,"https://api.индекс-городов.рф/uploads/city/emblem/1282/thumb_168_dedovsk.gif","Московская область","Малый город",2019
1840,157,"Демидов",31.5218106209402,55.2676499823475,6.1,13,"условно комфортный климат",16,29,35,19,17,29,145,"https://api.индекс-городов.рф/uploads/city/emblem/1283/thumb_169_demidov.gif","Смоленская область","Малый город",2019
1841,157,"Десногорск",33.3006601897077,54.1751158851026,27.2,12,"условно комфортный климат",40,34,40,25,25,30,194,"https://api.индекс-городов.рф/uploads/city/emblem/1284/thumb_170_desnogorsk.gif","Смоленская область","Малый город",2019
1842,140,"Джанкой",34.3992085062677,45.7050047417564,38,12,"условно комфортный климат",24,27,12,23,17,36,139,"https://api.индекс-городов.рф/uploads/city/emblem/1285/thumb_171_dzhankoy.png","Республика Крым","Малый город",2019
1843,110,"Дивногорск",92.3537247575609,55.9503173215405,29.2,12,"условно комфортный климат",27,26,26,30,23,31,163,"https://api.индекс-городов.рф/uploads/city/emblem/1286/thumb_172_divnogorsk.png","Красноярский край","Малый город",2019
1844,144,"Дигора",44.1547839730391,43.1578363628754,10.1,13,"условно комфортный климат",25,33,26,16,19,33,152,NA,"Республика Северная Осетия - Алания","Малый город",2019
1845,124,"Дмитровск",35.151623312524,52.5121618425666,5,13,"условно комфортный климат",35,19,22,28,20,34,158,"https://api.индекс-городов.рф/uploads/city/emblem/1289/thumb_175_dmitrovsk.png","Орловская область","Малый город",2019
1846,128,"Дно",29.9670757328373,57.8280389675988,7.4,13,"условно комфортный климат",19,39,24,23,18,37,160,"https://api.индекс-городов.рф/uploads/city/emblem/1290/thumb_176_dno.png","Псковская область","Малый город",2019
1847,126,"Добрянка",56.4101275866214,58.4779495893527,32.1,12,"условно комфортный климат",15,26,17,27,28,27,140,"https://api.индекс-городов.рф/uploads/city/emblem/1291/thumb_177_dobryanka.png","Пермский край","Малый город",2019
1848,155,"Долинск",142.789081592707,47.32729665896,11.9,13,"условно комфортный климат",17,38,33,23,23,35,169,"https://api.индекс-городов.рф/uploads/city/emblem/1292/thumb_178_dolinsk.png","Сахалинская область","Малый город",2019
1849,151,"Донецк",39.9810857294054,48.324789792161,46.7,12,"условно комфортный климат",40,20,18,14,19,40,151,"https://api.индекс-городов.рф/uploads/city/emblem/1293/thumb_179_Donetck.png","Ростовская область","Малый город",2019
1850,157,"Дорогобуж",33.2898899970111,54.9076055750815,9.4,13,"условно комфортный климат",38,33,27,18,22,28,166,"https://api.индекс-городов.рф/uploads/city/emblem/1294/thumb_180_Dorogobuzh.png","Смоленская область","Малый город",2019
1851,116,"Дрезна",38.8493196869729,55.7424097766012,11.3,13,"условно комфортный климат",45,39,20,42,22,44,212,"https://api.индекс-городов.рф/uploads/city/emblem/1295/thumb_181_Drezna.png","Московская область","Малый город",2019
1852,112,"Дмитриев",35.0723122941763,52.1213565406898,6.3,13,"условно комфортный климат",34,26,23,34,18,30,165,"https://api.индекс-городов.рф/uploads/city/emblem/1288/thumb_174_dmitriev_lgovsky.png","Курская область","Малый город",2019
1853,169,"Губкинский",76.4640632804983,64.4407859926976,29.2,12,"тяжелые климатические условия",31,31,15,33,26,44,180,"https://api.индекс-городов.рф/uploads/city/emblem/1269/thumb_155_gubkinsky.png","Ямало-Ненецкий автономный округ","Малый город",2019
1854,97,"Вытегра",36.446715097011,61.0106413575845,10.1,13,"условно комфортный климат",34,25,28,23,15,24,149,"https://api.индекс-городов.рф/uploads/city/emblem/1242/thumb_128_vyterga.gif","Вологодская область","Малый город",2019
1855,160,"Вышний Волочек",34.560342572348,57.586222273615,45.5,12,"условно комфортный климат",30,23,18,25,26,31,153,"https://api.индекс-городов.рф/uploads/city/emblem/1243/thumb_129_vyshny_volochek.png","Тверская область","Малый город",2019
1856,165,"Вяземский",134.742556884502,47.5352303194381,13,13,"условно комфортный климат",29,28,26,13,20,24,140,"https://api.индекс-городов.рф/uploads/city/emblem/1244/thumb_130_vyazemsky.gif","Хабаровский край","Малый город",2019
1857,95,"Вязники",42.1550458757457,56.2290388853848,34.5,12,"условно комфортный климат",38,26,24,28,24,29,169,"https://api.индекс-городов.рф/uploads/city/emblem/1245/thumb_131_vyazniki.png","Владимирская область","Малый город",2019
1858,107,"Вятские Поляны",51.0541374415154,56.2359727581681,31.9,12,"условно комфортный климат",34,34,19,33,30,30,180,"https://api.индекс-городов.рф/uploads/city/emblem/1246/thumb_132_vyatskie_polyany.png","Кировская область","Малый город",2019
1859,156,"Карпинск",59.9694551595907,59.7578763338999,25.9,12,"условно комфортный климат",19,34,22,15,29,41,160,"https://api.индекс-городов.рф/uploads/city/emblem/1247/thumb_133_karpinsk.png","Свердловская область","Малый город",2019
1860,101,"Гаврилов Посад",40.1189704194563,56.5605272237544,5.6,13,"условно комфортный климат",32,25,34,30,17,37,175,"https://api.индекс-городов.рф/uploads/city/emblem/1248/thumb_134_gavrilov_posad.gif","Ивановская область","Малый город",2019
1861,170,"Гаврилов-Ям",39.8490708310188,57.3096917125865,16.5,13,"условно комфортный климат",34,32,22,23,18,35,164,"https://api.индекс-городов.рф/uploads/city/emblem/1249/thumb_135_gavrilov_yam.png","Ярославская область","Малый город",2019
1862,157,"Гагарин",34.9911731737802,55.5549038592466,28.9,12,"условно комфортный климат",34,38,36,30,21,34,193,"https://api.индекс-городов.рф/uploads/city/emblem/1250/thumb_136_gagarin.png","Смоленская область","Малый город",2019
1863,123,"Гай",58.4653052918001,51.4685935394138,33.8,12,"условно комфортный климат",36,39,19,22,21,31,168,"https://api.индекс-городов.рф/uploads/city/emblem/1251/thumb_137_gai.gif","Оренбургская область","Малый город",2019
1864,108,"Галич",42.3676129715384,58.3814803229035,16.8,13,"условно комфортный климат",35,41,27,28,12,35,178,"https://api.индекс-городов.рф/uploads/city/emblem/1252/thumb_138_Galich.png","Костромская область","Малый город",2019
1865,103,"Гвардейск",21.062176202189,54.6525631168433,13.3,13,"условно комфортный климат",43,37,39,26,18,29,192,"https://api.индекс-городов.рф/uploads/city/emblem/1253/thumb_139_gvardeysk.png","Калининградская область","Малый город",2019
1866,128,"Гдов",27.8270107758064,58.7414775876602,3.3,14,"условно комфортный климат",21,35,41,38,26,30,191,"https://api.индекс-городов.рф/uploads/city/emblem/1254/thumb_140_gdov.png","Псковская область","Малый город",2019
1867,116,"Голицыно",36.9796048632066,55.6156864160582,17.5,13,"условно комфортный климат",46,38,31,42,22,40,219,"https://api.индекс-городов.рф/uploads/city/emblem/1255/thumb_141_golytsyno.png","Московская область","Малый город",2019
1868,119,"Горбатов",43.0444890172306,56.1394874346418,1.8,14,"условно комфортный климат",37,34,24,18,20,40,173,"https://api.индекс-городов.рф/uploads/city/emblem/1256/thumb_142_gorbatov.png","Нижегородская область","Малый город",2019
1869,126,"Горнозаводск",58.3229066632546,58.375967048482,11.2,13,"условно комфортный климат",32,36,19,26,24,35,172,"https://api.индекс-городов.рф/uploads/city/emblem/1257/thumb_143_gornozavodsk.png","Пермский край","Малый город",2019
1870,89,"Горняк",81.4525227811946,50.9947055301199,12.3,13,"условно комфортный климат",26,33,22,14,17,31,143,"https://api.индекс-городов.рф/uploads/city/emblem/1258/thumb_144_gornyak.png","Алтайский край","Малый город",2019
1871,119,"Городец",43.4787550582123,56.647222166847,29.7,12,"условно комфортный климат",44,17,22,28,26,33,170,"https://api.индекс-городов.рф/uploads/city/emblem/1259/thumb_145_gorodets.png","Нижегородская область","Малый город",2019
1872,125,"Городище",45.7025057799418,53.2737310173739,7.7,13,"условно комфортный климат",37,28,16,19,17,32,149,"https://api.индекс-городов.рф/uploads/city/emblem/1260/thumb_146_gorodische.png","Пензенская область","Малый город",2019
1873,136,"Городовиковск",41.9213588666443,46.0887300052294,8.6,13,"условно комфортный климат",38,29,10,10,18,25,130,"https://api.индекс-городов.рф/uploads/city/emblem/1261/thumb_147_gorodovikovsk.png","Республика Калмыкия","Малый город",2019
1874,95,"Гороховец",42.7099694407885,56.2021005292521,12.7,13,"условно комфортный климат",43,35,35,37,25,32,207,"https://api.индекс-городов.рф/uploads/city/emblem/1262/thumb_148_gorokhovets.png","Владимирская область","Малый город",2019
1875,109,"Горячий Ключ",39.1420994679615,44.6343781739259,40.3,12,"условно комфортный климат",33,26,29,31,22,23,164,"https://api.индекс-городов.рф/uploads/city/emblem/1263/thumb_149_goryachy_klyuch.png","Краснодарский край","Малый город",2019
1876,93,"Грайворон",35.6786078264541,50.4803099734657,6.5,13,"условно комфортный климат",33,31,25,35,21,35,180,"https://api.индекс-городов.рф/uploads/city/emblem/1264/thumb_150_Graivoron.png","Белгородская область","Малый город",2019
1877,126,"Гремячинск",57.8193446806875,58.5485929731086,8.2,13,"условно комфортный климат",21,31,47,10,19,34,162,"https://api.индекс-городов.рф/uploads/city/emblem/1265/thumb_151_gremyachinsk.png","Пермский край","Малый город",2019
1878,114,"Грязи",39.9442413421743,52.4898367011671,46.7,12,"условно комфортный климат",43,26,35,19,31,36,190,"https://api.индекс-городов.рф/uploads/city/emblem/1266/thumb_152_gryazi.png","Липецкая область","Малый город",2019
1879,97,"Грязовец",40.2535337776319,58.8745118093298,14.8,13,"условно комфортный климат",39,41,20,25,18,25,168,"https://api.индекс-городов.рф/uploads/city/emblem/1267/thumb_153_gryaznovets.gif","Вологодская область","Малый город",2019
1880,113,"Высоцк",28.585674632925,60.6118180585456,1.1,14,"условно комфортный климат",31,35,22,20,23,38,169,"https://api.индекс-городов.рф/uploads/city/emblem/1241/thumb_127_vysotsk.gif","Ленинградская область","Малый город",2019
1881,157,"Велиж",31.1843506165301,55.6004270135345,6.6,13,"условно комфортный климат",29,22,33,13,18,35,150,"https://api.индекс-городов.рф/uploads/city/emblem/1214/thumb_100_velizh.gif","Смоленская область","Малый город",2019
1882,97,"Великий Устюг",46.3047164565973,60.7627518326528,31,12,"условно комфортный климат",30,22,31,32,29,35,179,"https://api.индекс-городов.рф/uploads/city/emblem/1215/thumb_101_velikiy_ustyug.png","Вологодская область","Малый город",2019
1883,91,"Вельск",42.1071911563563,61.0603634979004,22.3,13,"условно комфортный климат",20,20,14,27,25,35,141,"https://api.индекс-городов.рф/uploads/city/emblem/1216/thumb_102_velsk.png","Архангельская область","Малый город",2019
1884,162,"Венев",38.2504198943426,54.3504397850162,13.9,13,"условно комфортный климат",40,29,24,35,24,36,188,"https://api.индекс-городов.рф/uploads/city/emblem/1217/thumb_103_venev.png","Тульская область","Малый город",2019
1885,126,"Верещагино",54.6555144278142,58.0781733854614,21.3,13,"условно комфортный климат",29,28,37,19,20,35,168,"https://api.индекс-городов.рф/uploads/city/emblem/1218/thumb_104_vereschagino.png","Пермский край","Малый город",2019
1886,116,"Верея",36.1871612129897,55.3452162550186,5.1,13,"условно комфортный климат",30,21,32,36,22,35,176,"https://api.индекс-городов.рф/uploads/city/emblem/1219/thumb_105_vereya.png","Московская область","Малый город",2019
1887,167,"Верхнеуральск",59.221814982329,53.8716960330713,9.3,13,"условно комфортный климат",34,33,22,27,21,37,174,"https://api.индекс-городов.рф/uploads/city/emblem/1220/thumb_106_verhneuralsk.png","Челябинская область","Малый город",2019
1888,156,"Верхний Тагил",59.9388863478222,57.3675997092251,10.5,13,"условно комфортный климат",38,37,20,30,19,36,180,"https://api.индекс-городов.рф/uploads/city/emblem/1221/thumb_107_verkhny_tagil.png","Свердловская область","Малый город",2019
1889,167,"Верхний Уфалей",60.2347534867194,56.0474435295699,26.7,12,"условно комфортный климат",22,24,25,20,28,29,148,"https://api.индекс-городов.рф/uploads/city/emblem/1222/thumb_108_verhny_ufaley.png","Челябинская область","Малый город",2019
1890,156,"Верхняя Салда",60.5514567499997,58.0300158795739,41.2,12,"условно комфортный климат",36,36,23,23,32,37,187,"https://api.индекс-городов.рф/uploads/city/emblem/1223/thumb_109_verhnya_salda.png","Свердловская область","Малый город",2019
1891,156,"Верхняя Тура",59.8178197773644,58.355948091963,9,13,"условно комфортный климат",28,33,17,22,20,33,153,"https://api.индекс-городов.рф/uploads/city/emblem/1224/thumb_110_verkhnya_tura.png","Свердловская область","Малый город",2019
1892,156,"Верхотурье",60.8067946275487,58.8634353110654,8.6,13,"условно комфортный климат",30,35,14,30,18,34,161,"https://api.индекс-городов.рф/uploads/city/emblem/1225/thumb_111_verhoturye.gif","Свердловская область","Малый город",2019
1893,143,"Верхоянск",133.400431044296,67.5506348491817,1.1,14,"тяжелые климатические условия",18,23,9,13,15,23,101,"https://api.индекс-городов.рф/uploads/city/emblem/1226/thumb_112_verhoyansk.gif","Республика Саха (Якутия)","Малый город",2019
1894,160,"Весьегонск",37.2567338408271,58.6594172667774,6,13,"условно комфортный климат",21,27,19,31,15,40,153,"https://api.индекс-городов.рф/uploads/city/emblem/1227/thumb_113_vesiegonsk.png","Тверская область","Малый город",2019
1895,119,"Ветлуга",45.7814160040566,57.8567027486776,8.3,13,"условно комфортный климат",29,25,24,29,15,40,162,"https://api.индекс-городов.рф/uploads/city/emblem/1228/thumb_114_vetluga.png","Нижегородская область","Малый город",2019
1896,143,"Вилюйск",121.635869258557,63.7433358720401,11.3,13,"тяжелые климатические условия",19,25,8,12,8,23,95,"https://api.индекс-городов.рф/uploads/city/emblem/1229/thumb_115_vilyuysk.png","Республика Саха (Якутия)","Малый город",2019
1897,102,"Вихоревка",101.174744529726,56.1252179445385,20.8,13,"условно комфортный климат",28,29,21,16,12,32,138,"https://api.индекс-городов.рф/uploads/city/emblem/1230/thumb_116_vichorevka.png","Иркутская область","Малый город",2019
1898,101,"Вичуга",41.9139134804391,57.2058925082165,33.3,12,"условно комфортный климат",34,29,26,28,25,36,178,"https://api.индекс-городов.рф/uploads/city/emblem/1231/thumb_117_vichuga.png","Ивановская область","Малый город",2019
1899,108,"Волгореченск",41.1677205525911,57.4453017905576,16.3,13,"условно комфортный климат",54,32,16,24,22,32,180,"https://api.индекс-городов.рф/uploads/city/emblem/1232/thumb_118_volgorechensk.gif","Костромская область","Малый город",2019
1900,119,"Володарск",43.1814866177671,56.2197956225465,9.9,13,"условно комфортный климат",39,29,22,21,15,32,158,"https://api.индекс-городов.рф/uploads/city/emblem/1233/thumb_119_volodarsk.png","Нижегородская область","Малый город",2019
1901,116,"Волоколамск",35.9446300486177,56.0242563612245,18.4,13,"условно комфортный климат",41,31,28,32,22,36,190,"https://api.индекс-городов.рф/uploads/city/emblem/1234/thumb_120_volokolamsk.png","Московская область","Малый город",2019
1902,113,"Волосово",29.4919771203664,59.4439024074461,11.8,13,"условно комфортный климат",28,28,42,30,22,36,186,"https://api.индекс-городов.рф/uploads/city/emblem/1235/thumb_121_volosovo.png","Ленинградская область","Малый город",2019
1903,113,"Волхов",32.3285519794146,59.9154944378015,44.3,12,"условно комфортный климат",42,37,19,19,25,38,180,"https://api.индекс-городов.рф/uploads/city/emblem/1236/thumb_122_volkhov.gif","Ленинградская область","Малый город",2019
1904,156,"Волчанск",60.0564095745994,59.9014883909027,8.5,13,"условно комфортный климат",25,35,24,22,22,31,159,"https://api.индекс-городов.рф/uploads/city/emblem/1237/thumb_123_volchansk.png","Свердловская область","Малый город",2019
1905,119,"Ворсма",43.291061606755,55.9870333920921,10.3,13,"условно комфортный климат",32,32,41,18,20,31,174,"https://api.индекс-городов.рф/uploads/city/emblem/1238/thumb_124_vorsma.png","Нижегородская область","Малый город",2019
1906,139,"Вуктыл",57.3419564353437,63.8427058940153,9.7,13,"тяжелые климатические условия",43,42,27,15,21,41,189,"https://api.индекс-городов.рф/uploads/city/emblem/1239/thumb_125_vuktyl.png","Республика Коми","Малый город",2019
1907,93,"Валуйки",38.1131127762535,50.1930284576121,34.2,12,"условно комфортный климат",36,22,22,30,28,33,171,"https://api.индекс-городов.рф/uploads/city/emblem/1213/thumb_99_valuyki.png","Белгородская область","Малый город",2019
1908,131,"Бирск",55.5281391005379,55.4080180073182,46.5,12,"условно комфортный климат",34,33,20,24,29,34,174,"https://api.индекс-городов.рф/uploads/city/emblem/1185/thumb_71_birsk.png","Республика Башкортостан","Малый город",2019
1909,102,"Бирюсинск",97.8388697068538,55.9635911958934,8.4,13,"условно комфортный климат",33,19,17,13,7,32,121,"https://api.индекс-городов.рф/uploads/city/emblem/1186/thumb_72_biryusinsk.gif","Иркутская область","Малый город",2019
1910,93,"Бирюч",38.3957264758077,50.6522195428766,7.5,13,"условно комфортный климат",29,28,23,36,23,29,168,"https://api.индекс-городов.рф/uploads/city/emblem/1187/thumb_73_biryuch.png","Белгородская область","Малый город",2019
1911,131,"Благовещенск",55.9825021220217,55.0497572862671,34.8,12,"условно комфортный климат",35,24,48,13,18,32,170,"https://api.индекс-городов.рф/uploads/city/emblem/1188/thumb_74_blagoveshensk.png","Республика Башкортостан","Малый город",2019
1912,158,"Благодарный",43.4338982727752,45.0973265596497,30.4,12,"условно комфортный климат",41,26,6,23,26,35,157,"https://api.индекс-городов.рф/uploads/city/emblem/1189/thumb_75_blagodarny.png","Ставропольский край","Малый город",2019
1913,98,"Бобров",40.0260289013388,51.093534931605,20,13,"условно комфортный климат",34,21,21,36,19,34,165,"https://api.индекс-городов.рф/uploads/city/emblem/1190/thumb_76_bobrov.png","Воронежская область","Малый город",2019
1914,156,"Богданович",62.0463071844395,56.7793539233834,29.3,12,"условно комфортный климат",39,44,25,27,27,30,192,"https://api.индекс-городов.рф/uploads/city/emblem/1191/thumb_77_bogdanovich.png","Свердловская область","Малый город",2019
1915,162,"Богородицк",38.1312717435819,53.7640007576966,30.4,12,"условно комфортный климат",19,24,26,22,30,34,155,"https://api.индекс-городов.рф/uploads/city/emblem/1192/thumb_78_bogoroditsk.png","Тульская область","Малый город",2019
1916,119,"Богородск",43.5192311519334,56.1118235238032,33.8,12,"условно комфортный климат",33,28,31,33,22,36,183,"https://api.индекс-городов.рф/uploads/city/emblem/1193/thumb_79_Bogorodsk_rayon.png","Нижегородская область","Малый город",2019
1917,110,"Боготол",89.5110006612029,56.2134695999936,19.6,13,"условно комфортный климат",24,21,26,15,18,43,147,"https://api.индекс-городов.рф/uploads/city/emblem/1194/thumb_80_bogotol.png","Красноярский край","Малый город",2019
1918,98,"Богучар",40.539118289083,49.9335507276636,11,13,"условно комфортный климат",37,28,19,29,26,36,175,"https://api.индекс-городов.рф/uploads/city/emblem/1195/thumb_81_boguchar.png","Воронежская область","Малый город",2019
1919,102,"Бодайбо",114.221143718958,57.8657231562111,12,13,"тяжелые климатические условия",19,25,34,10,20,34,142,"https://api.индекс-городов.рф/uploads/city/emblem/1196/thumb_82_bodaibo.png","Иркутская область","Малый город",2019
1920,113,"Бокситогорск",33.8626345309337,59.476942739464,15.1,13,"условно комфортный климат",47,36,26,28,22,40,199,"https://api.индекс-городов.рф/uploads/city/emblem/1197/thumb_83_boksitogorsky.png","Ленинградская область","Малый город",2019
1921,160,"Бологое",34.0797628304506,57.8724136279536,20.5,13,"условно комфортный климат",38,24,24,17,22,41,166,"https://api.индекс-городов.рф/uploads/city/emblem/1199/thumb_85_bologoe.gif","Тверская область","Малый город",2019
1922,121,"Болотное",84.392242424346,55.6688716031852,15.5,13,"условно комфортный климат",19,26,16,13,17,31,122,"https://api.индекс-городов.рф/uploads/city/emblem/1200/thumb_86_bolotnoe.png","Новосибирская область","Малый город",2019
1923,162,"Болохово",37.8336077683395,54.0785809888086,8.8,13,"условно комфортный климат",30,33,43,20,20,34,180,"https://api.индекс-городов.рф/uploads/city/emblem/1201/thumb_87_bolokhovo.gif","Тульская область","Малый город",2019
1924,124,"Болхов",36.0056813746702,53.442359469021,10.9,13,"условно комфортный климат",35,29,21,32,16,29,162,"https://api.индекс-городов.рф/uploads/city/emblem/1202/thumb_88_bolkhov.png","Орловская область","Малый город",2019
1925,127,"Большой Камень",132.352039140105,43.0897344735356,39.1,12,"условно комфортный климат",34,25,28,11,26,28,152,"https://api.индекс-городов.рф/uploads/city/emblem/1203/thumb_89_bolshoi_kamen.png","Приморский край","Малый город",2019
1926,100,"Борзя",116.506592160441,50.3847629392893,29.2,12,"условно комфортный климат",18,28,12,12,21,33,124,"https://api.индекс-городов.рф/uploads/city/emblem/1204/thumb_90_borzya.png","Забайкальский край","Малый город",2019
1927,104,"Боровск",36.4913055532494,55.2044680909596,10.3,13,"условно комфортный климат",39,27,23,32,16,35,172,"https://api.индекс-городов.рф/uploads/city/emblem/1205/thumb_91_borovsk.jpg","Калужская область","Малый город",2019
1928,110,"Бородино",94.9041362530468,55.9010470346384,16.1,13,"условно комфортный климат",38,34,12,17,21,36,158,"https://api.индекс-городов.рф/uploads/city/emblem/1206/thumb_92_borodino.png","Красноярский край","Малый город",2019
1929,116,"Бронницы",38.2480969928773,55.4161514798674,22.5,13,"условно комфортный климат",40,24,24,29,28,35,180,"https://api.индекс-городов.рф/uploads/city/emblem/1207/thumb_93_bronnitsy.png","Московская область","Малый город",2019
1930,123,"Бугуруслан",52.4275534355279,53.6373575556415,48.5,12,"условно комфортный климат",30,17,23,17,30,40,157,"https://api.индекс-городов.рф/uploads/city/emblem/1208/thumb_94_buguruslan.png","Оренбургская область","Малый город",2019
1931,145,"Буинск",48.287743542112,54.9739893794304,20.4,13,"условно комфортный климат",38,29,18,27,21,32,165,"https://api.индекс-городов.рф/uploads/city/emblem/1209/thumb_95_buinsk.png","Республика Татарстан","Малый город",2019
1932,108,"Буй",41.5431461261405,58.4716522054629,23.2,13,"условно комфортный климат",35,32,32,27,32,29,187,"https://api.индекс-городов.рф/uploads/city/emblem/1210/thumb_96_Buy.png","Костромская область","Малый город",2019
1933,98,"Бутурлиновка",40.5975990296201,50.8260930134188,24,13,"условно комфортный климат",35,33,16,24,21,37,166,"https://api.индекс-городов.рф/uploads/city/emblem/1211/thumb_97_buturlinovka.png","Воронежская область","Малый город",2019
1934,165,"Бикин",134.260107757406,46.8252998658741,16.1,13,"условно комфортный климат",30,30,18,10,20,30,138,"https://api.индекс-городов.рф/uploads/city/emblem/1183/thumb_69_bikin.png","Хабаровский край","Малый город",2019
1935,131,"Баймак",58.3188953256587,52.5941289096612,17.2,13,"условно комфортный климат",33,31,11,22,24,38,159,"https://api.индекс-городов.рф/uploads/city/emblem/1159/thumb_45_baimak.png","Республика Башкортостан","Малый город",2019
1936,167,"Бакал",58.805047270878,54.930137494543,18.7,13,"условно комфортный климат",33,35,23,19,18,35,163,"https://api.индекс-городов.рф/uploads/city/emblem/1160/thumb_46_bakal.png","Челябинская область","Малый город",2019
1937,135,"Баксан",43.5410874450738,43.6855088612203,38.5,12,"условно комфортный климат",35,29,20,15,29,43,171,"https://api.индекс-городов.рф/uploads/city/emblem/1161/thumb_47_Baksan.png","Республика Кабардино-Балкария","Малый город",2019
1938,104,"Балабаново",36.6620238512371,55.1827199757616,25.6,12,"условно комфортный климат",48,39,11,18,26,34,176,"https://api.индекс-городов.рф/uploads/city/emblem/1162/thumb_48_Balabanovo.png","Калужская область","Малый город",2019
1939,119,"Балахна",43.5818181220927,56.4999948745768,48.5,12,"условно комфортный климат",38,24,22,24,22,32,162,"https://api.индекс-городов.рф/uploads/city/emblem/1163/thumb_49_balakhna.png","Нижегородская область","Малый город",2019
1940,100,"Балей",116.647684670495,51.5670880525746,10.7,13,"условно комфортный климат",23,19,13,8,15,24,102,"https://api.индекс-городов.рф/uploads/city/emblem/1164/thumb_50_baley.png","Забайкальский край","Малый город",2019
