"","id","region_id","name","longitude","latitude","people_count","group_id","climate","house_points","street_points","park_points","business_points","social_points","common_points","total_points","emblem_url","region_name","group_name"
"307",7038,444,"Кременки",37.12166707,54.88735569,10.1,42,"условно комфортный климат",45,39,23,31,28,36,202,"https://api.индекс-городов.рф/uploads/city/emblem/7038/thumb_338_kremenki.png","Калужская область","Малый город"
"308",7039,456,"Кубинка",36.7287844,55.57626083,20.4,42,"условно комфортный климат",37,32,24,29,21,37,180,"https://api.индекс-городов.рф/uploads/city/emblem/7039/thumb_339_kubinka.png","Московская область","Малый город"
"309",7040,463,"Кувандык",57.37416886,51.47595364,23.2,42,"условно комфортный климат",33,32,24,19,17,42,167,"https://api.индекс-городов.рф/uploads/city/emblem/7040/thumb_340_kuvandik.png","Оренбургская область","Малый город"
"310",7041,500,"Кувшиново",34.15603908,57.02938396,8.9,42,"условно комфортный климат",23,32,33,18,22,31,159,"https://api.индекс-городов.рф/uploads/city/emblem/7041/thumb_341_kuvshinovo.png","Тверская область","Малый город"
"311",7043,461,"Куйбышев",78.32148709,55.44882006,43.2,41,"условно комфортный климат",28,28,18,26,31,40,171,"https://api.индекс-городов.рф/uploads/city/emblem/7043/thumb_343_kuybishev.png","Новосибирская область","Малый город"
"312",7044,459,"Кулебаки",42.52562075,55.41572719,31.5,41,"условно комфортный климат",34,25,26,23,36,36,180,"https://api.индекс-городов.рф/uploads/city/emblem/7044/thumb_344_Kylebaki_rayon.png","Нижегородская область","Малый город"
"313",7045,461,"Купино",77.30040432,54.38007615,13.7,42,"условно комфортный климат",30,27,23,13,21,40,154,"https://api.индекс-городов.рф/uploads/city/emblem/7045/thumb_345_kupino.png","Новосибирская область","Малый город"
"314",7046,449,"Курганинск",40.59012405,44.89066528,48,41,"условно комфортный климат",29,23,24,19,26,38,159,"https://api.индекс-городов.рф/uploads/city/emblem/7046/thumb_346_kurganinsk.png","Краснодарский край","Малый город"
"315",7047,495,"Курильск",147.877949,45.23046481,1.6,43,"условно комфортный климат",16,45,35,25,30,25,176,"https://api.индекс-городов.рф/uploads/city/emblem/7047/thumb_347_kurilsk.png","Сахалинская область","Малый город"
"316",7048,435,"Курлово",40.61295048,55.45295306,5.6,42,"условно комфортный климат",23,25,35,20,22,33,158,"https://api.индекс-городов.рф/uploads/city/emblem/7048/thumb_348_kurlovo.gif","Владимирская область","Малый город"
"317",7049,456,"Куровское",38.91454369,55.58234212,20.5,42,"условно комфортный климат",44,31,19,42,31,41,208,"https://api.индекс-городов.рф/uploads/city/emblem/7049/thumb_349_kurovskoe.png","Московская область","Малый город"
"318",7050,451,"Куртамыш",64.42840437,54.9426237,16.4,42,"условно комфортный климат",28,29,25,24,15,31,152,"https://api.индекс-городов.рф/uploads/city/emblem/7050/thumb_350_kurtamysh.png","Курганская область","Малый город"
"319",7051,452,"Курчатов",35.66153966,51.66376201,37.9,41,"условно комфортный климат",48,42,35,20,26,40,211,"https://api.индекс-городов.рф/uploads/city/emblem/7051/thumb_351_kurcatov.gif","Курская область","Малый город"
"320",7052,507,"Куса",59.43851869,55.3436126,16.5,42,"условно комфортный климат",42,33,26,23,26,41,191,"https://api.индекс-городов.рф/uploads/city/emblem/7052/thumb_352_kusa.png","Челябинская область","Малый город"
"321",7053,496,"Кушва",59.74667601,58.28172741,26.8,41,"условно комфортный климат",29,26,25,24,29,31,164,"https://api.индекс-городов.рф/uploads/city/emblem/7053/thumb_353_kushva.png","Свердловская область","Малый город"
"322",7054,507,"Кыштым",60.54488292,55.70808356,35.9,41,"условно комфортный климат",42,40,22,35,37,33,209,"https://api.индекс-городов.рф/uploads/city/emblem/7054/thumb_354_kyshtym.gif","Челябинская область","Малый город"
"323",7055,472,"Кяхта",106.4515735,50.36238471,20.7,42,"условно комфортный климат",31,28,22,23,21,34,159,"https://api.индекс-городов.рф/uploads/city/emblem/7055/thumb_355_kyahta.png","Республика Бурятия","Малый город"
"324",7056,509,"Лабытнанги",66.35031485,66.67852655,26.5,41,"тяжелые климатические условия",17,38,33,28,31,33,180,"https://api.индекс-городов.рф/uploads/city/emblem/7056/thumb_356_labytnangi.png","Ямало-Ненецкий автономный округ","Малый город"
"325",7057,476,"Лагань",47.35207327,45.40140073,12.7,42,"условно комфортный климат",33,24,12,34,18,28,149,"https://api.индекс-городов.рф/uploads/city/emblem/7057/thumb_357_lagan.gif","Республика Калмыкия","Малый город"
"326",7058,443,"Ладушкин",20.16002641,54.57147927,3.8,43,"условно комфортный климат",31,41,33,16,13,32,166,"https://api.индекс-городов.рф/uploads/city/emblem/7058/thumb_358_ladushkin.png","Калининградская область","Малый город"
"327",7059,485,"Лаишево",49.54427492,55.40571585,8.9,42,"условно комфортный климат",31,37,23,28,26,41,186,"https://api.индекс-городов.рф/uploads/city/emblem/7059/thumb_359_laishevo.png","Республика Татарстан","Малый город"
"328",7060,435,"Лакинск",39.94823463,56.01707584,13.9,42,"условно комфортный климат",28,36,23,32,19,39,177,"https://api.индекс-городов.рф/uploads/city/emblem/7060/thumb_360_lakinsk.gif","Владимирская область","Малый город"
"329",7061,506,"Лангепас",75.18049656,61.25684022,45.1,41,"тяжелые климатические условия",37,37,32,24,38,39,207,"https://api.индекс-городов.рф/uploads/city/emblem/7061/thumb_361_langepas.png","Ханты-Мансийский автономный округ","Малый город"
"330",7062,478,"Лахденпохья",30.1779852,61.52423548,6.9,42,"условно комфортный климат",16,32,34,17,23,35,157,"https://api.индекс-городов.рф/uploads/city/emblem/7062/thumb_362_lakhdenpokhia.png","Республика Карелия","Малый город"
"331",7064,436,"Ленинск",45.20780788,48.71180968,14.4,42,"условно комфортный климат",38,25,13,16,27,37,156,"https://api.индекс-городов.рф/uploads/city/emblem/7064/thumb_364_leninsk.gif","Волгоградская область","Малый город"
"332",7065,483,"Ленск",114.909692,60.72408915,23.3,42,"тяжелые климатические условия",23,21,16,22,19,32,133,"https://api.индекс-городов.рф/uploads/city/emblem/7065/thumb_365_lensk.gif","Республика Саха (Якутия)","Малый город"
"333",7066,498,"Лермонтов",42.95780955,44.10599908,23.2,42,"условно комфортный климат",48,46,21,17,27,38,197,"https://api.индекс-городов.рф/uploads/city/emblem/7066/thumb_366_lermontov.png","Ставропольский край","Малый город"
"334",7067,467,"Лесозаводск",133.4018544,45.46906916,34.8,41,"условно комфортный климат",28,20,29,8,17,30,132,"https://api.индекс-городов.рф/uploads/city/emblem/7067/thumb_367_lesozavodsk.gif","Приморский край","Малый город"
"335",7068,464,"Ливны",37.58807364,52.41790826,47,41,"условно комфортный климат",41,36,42,37,33,37,226,"https://api.индекс-городов.рф/uploads/city/emblem/7068/thumb_368_livny.png","Орловская область","Малый город"
"336",7069,456,"Ликино-Дулево",38.95085485,55.71371745,28.8,41,"условно комфортный климат",34,24,27,34,28,33,180,"https://api.индекс-городов.рф/uploads/city/emblem/7069/thumb_369_likino-dulevo.png","Московская область","Малый город"
"337",7070,502,"Липки",37.70083736,53.94387717,8.1,42,"условно комфортный климат",21,28,29,27,18,36,159,"https://api.индекс-городов.рф/uploads/city/emblem/7070/thumb_370_lipki.gif","Тульская область","Малый город"
"338",7071,500,"Лихославль",35.46362329,57.12668653,11.3,42,"условно комфортный климат",44,33,23,28,17,35,180,"https://api.индекс-городов.рф/uploads/city/emblem/7071/thumb_371_likhoslavl.png","Тверская область","Малый город"
"339",7072,453,"Лодейное Поле",33.53807438,60.72767067,18.8,42,"условно комфортный климат",45,42,31,31,29,39,217,"https://api.индекс-городов.рф/uploads/city/emblem/7072/thumb_372_lodeinoe_pole.gif","Ленинградская область","Малый город"
"340",7073,456,"Лосино-Петровский",38.1972535,55.87010206,25.5,41,"условно комфортный климат",52,30,35,41,31,38,227,"https://api.индекс-городов.рф/uploads/city/emblem/7073/thumb_373_losino-petrovsky.png","Московская область","Малый город"
"341",7074,453,"Луга",29.84996749,58.73803256,33.7,41,"условно комфортный климат",33,37,40,35,34,40,219,"https://api.индекс-городов.рф/uploads/city/emblem/7074/thumb_374_luga.gif","Ленинградская область","Малый город"
"342",7075,447,"Луза",47.26606453,60.62479058,9.7,42,"условно комфортный климат",19,28,25,19,14,41,146,"https://api.индекс-городов.рф/uploads/city/emblem/7075/thumb_375_luza.png","Кировская область","Малый город"
"343",7076,459,"Лукоянов",44.47237188,55.03581819,13.6,42,"условно комфортный климат",32,24,27,27,25,34,169,"https://api.индекс-городов.рф/uploads/city/emblem/7076/thumb_376_lukoyanov.png","Нижегородская область","Малый город"
"344",7077,456,"Луховицы",39.02564534,54.94951768,30.4,41,"условно комфортный климат",38,26,17,34,28,37,180,"https://api.индекс-городов.рф/uploads/city/emblem/7077/thumb_377_lukhovitsy.png","Московская область","Малый город"
"345",7078,459,"Лысково",45.03282507,56.03357424,20.8,42,"условно комфортный климат",36,29,37,26,27,25,180,"https://api.индекс-городов.рф/uploads/city/emblem/7078/thumb_378_lyskovo.png","Нижегородская область","Малый город"
"346",7079,452,"Льгов",35.26757202,51.65523086,17.9,42,"условно комфортный климат",37,27,32,26,15,43,180,"https://api.индекс-городов.рф/uploads/city/emblem/7079/thumb_379_lgov.png","Курская область","Малый город"
"347",7080,453,"Любань",31.24706665,59.3484329,4.3,43,"условно комфортный климат",33,30,31,32,22,30,178,"https://api.индекс-городов.рф/uploads/city/emblem/7080/thumb_380_luban.gif","Ленинградская область","Малый город"
"348",7081,510,"Любим",40.6872796,58.35573421,5,42,"условно комфортный климат",29,25,30,27,30,39,180,"https://api.индекс-городов.рф/uploads/city/emblem/7081/thumb_381_lyubim.png","Ярославская область","Малый город"
"349",7082,444,"Людиново",34.44238136,53.8465838,36.8,41,"условно комфортный климат",40,29,20,27,29,35,180,"https://api.индекс-городов.рф/uploads/city/emblem/7082/thumb_382_lyudinovo.png","Калужская область","Малый город"
"350",7083,506,"Лянтор",72.19040751,61.63344431,41.6,41,"тяжелые климатические условия",27,35,24,20,35,39,180,"https://api.индекс-городов.рф/uploads/city/emblem/7083/thumb_383_luantor.png","Ханты-Мансийский автономный округ","Малый город"
"351",7084,474,"Магас",44.81615706,43.16940776,13.6,42,"условно комфортный климат",49,42,23,22,17,40,193,"https://api.индекс-городов.рф/uploads/city/emblem/7084/thumb_384_magas.png","Республика Ингушетия","Малый город"
"352",7085,475,"Майский",44.06202714,43.63349131,26.3,41,"условно комфортный климат",40,27,19,20,26,43,175,"https://api.индекс-городов.рф/uploads/city/emblem/7085/thumb_385_Maiskiy.png","Республика Кабардино-Балкария","Малый город"
"353",7087,448,"Макарьев",43.80807228,57.86895115,6.3,42,"условно комфортный климат",38,32,22,25,20,40,177,"https://api.индекс-городов.рф/uploads/city/emblem/7087/thumb_387_makariev.png","Костромская область","Малый город"
"354",7088,451,"Макушино",67.24264097,55.20677778,7.7,42,"условно комфортный климат",18,21,26,27,13,34,139,"https://api.индекс-городов.рф/uploads/city/emblem/7088/thumb_388_Makushino.png","Курганская область","Малый город"
"355",7089,460,"Малая Вишера",32.22010018,58.84723391,10.2,42,"условно комфортный климат",29,36,20,29,32,33,179,"https://api.индекс-городов.рф/uploads/city/emblem/7089/thumb_389_malaya_vishera.png","Новгородская область","Малый город"
"356",7091,447,"Малмыж",50.68972562,56.52140853,7,42,"условно комфортный климат",39,31,26,27,19,38,180,"https://api.индекс-городов.рф/uploads/city/emblem/7091/thumb_391_malmizh.png","Кировская область","Малый город"
"357",7092,464,"Малоархангельск",36.49955135,52.40445962,3.1,43,"условно комфортный климат",42,31,13,36,27,31,180,"https://api.индекс-городов.рф/uploads/city/emblem/7092/thumb_392_maloarhangelsk.png","Орловская область","Малый город"
"358",7093,444,"Малоярославец",36.46372292,55.0135039,27.9,41,"условно комфортный климат",39,39,24,35,31,34,202,"https://api.индекс-городов.рф/uploads/city/emblem/7093/thumb_393_maloyaroslavets.png","Калужская область","Малый город"
"359",7094,485,"Мамадыш",51.39792107,55.70850866,15.8,42,"условно комфортный климат",37,41,22,29,37,39,205,"https://api.индекс-городов.рф/uploads/city/emblem/7094/thumb_394_mamadish.png","Республика Татарстан","Малый город"
"360",7095,443,"Мамоново",19.92905304,54.464071,8.1,42,"условно комфортный климат",37,36,24,18,23,31,169,"https://api.индекс-городов.рф/uploads/city/emblem/7095/thumb_395_mamonovo.png","Калининградская область","Малый город"
"361",7096,448,"Мантурово",44.76518076,58.32666781,14.7,42,"условно комфортный климат",30,20,15,21,32,33,151,"https://api.индекс-городов.рф/uploads/city/emblem/7096/thumb_396_Manturovo.png","Костромская область","Малый город"
"362",7097,446,"Мариинск",87.73628173,56.20993042,37.8,41,"условно комфортный климат",21,26,24,28,27,38,164,"https://api.индекс-городов.рф/uploads/city/emblem/7097/thumb_397_mariinsk.png","Кемеровская область","Малый город"
"363",7098,490,"Мариинский Посад",47.71919619,56.10847243,8.3,42,"условно комфортный климат",29,45,28,27,26,42,197,"https://api.индекс-городов.рф/uploads/city/emblem/7098/thumb_398_mariinski_posad.png","Чувашская Республика","Малый город"
"364",7099,494,"Маркс",46.75948813,51.70873264,30.2,41,"условно комфортный климат",43,30,27,44,35,41,220,"https://api.индекс-городов.рф/uploads/city/emblem/7099/thumb_399_marks.png","Саратовская область","Малый город"
"365",7100,434,"Мглин",32.84869012,53.0581264,7.2,42,"условно комфортный климат",20,30,25,18,22,38,153,"https://api.индекс-городов.рф/uploads/city/emblem/7100/thumb_400_mglin.gif","Брянская область","Малый город"
"366",7101,506,"Мегион",76.08068878,61.04492637,46.2,41,"тяжелые климатические условия",33,33,31,31,34,37,199,"https://api.индекс-городов.рф/uploads/city/emblem/7101/thumb_401_megion.png","Ханты-Мансийский автономный округ","Малый город"
"367",7102,478,"Медвежьегорск",34.44597319,62.91326312,13.8,42,"условно комфортный климат",35,33,35,21,20,30,174,"https://api.индекс-городов.рф/uploads/city/emblem/7102/thumb_402_medvezhiegorsk.png","Республика Карелия","Малый город"
"368",7103,463,"Медногорск",57.61264476,51.43777296,24.3,42,"условно комфортный климат",34,30,21,22,23,40,170,"https://api.индекс-городов.рф/uploads/city/emblem/7103/thumb_403_mednogorsk.png","Оренбургская область","Малый город"
"369",7104,444,"Медынь",35.85850222,54.96824382,8.4,42,"условно комфортный климат",40,30,18,35,28,22,173,"https://api.индекс-городов.рф/uploads/city/emblem/7104/thumb_404_medyn.png","Калужская область","Малый город"
"370",7105,431,"Мезень",44.24127119,65.85117337,3.2,43,"тяжелые климатические условия",27,29,35,27,19,34,171,"https://api.индекс-городов.рф/uploads/city/emblem/7105/thumb_405_mezen.png","Архангельская область","Малый город"
"371",7106,435,"Меленки",41.63044013,55.33687048,13.3,42,"условно комфортный климат",31,30,24,31,28,35,179,"https://api.индекс-городов.рф/uploads/city/emblem/7106/thumb_406_melenki.png","Владимирская область","Малый город"
"372",7107,485,"Менделеевск",52.30846578,55.90056731,21.8,42,"условно комфортный климат",44,39,25,30,27,39,204,"https://api.индекс-городов.рф/uploads/city/emblem/7107/thumb_407_mendeleyevsk.png","Республика Татарстан","Малый город"
"373",7108,485,"Мензелинск",53.09771037,55.72914268,16.8,42,"условно комфортный климат",45,32,23,27,20,43,190,"https://api.индекс-городов.рф/uploads/city/emblem/7108/thumb_408_menzelinsk.gif","Республика Татарстан","Малый город"
"374",7109,444,"Мещовск",35.28370126,54.31689211,3.8,43,"условно комфортный климат",32,35,25,29,24,28,173,"https://api.индекс-городов.рф/uploads/city/emblem/7109/thumb_409_meschovsk.png","Калужская область","Малый город"
"375",7110,479,"Микунь",50.07249476,62.35827427,9.4,42,"условно комфортный климат",24,33,28,21,23,36,165,"https://api.индекс-городов.рф/uploads/city/emblem/7110/thumb_410_mikun.gif","Республика Коми","Малый город"
"376",7111,491,"Миллерово",40.39225123,48.92059159,33.7,41,"условно комфортный климат",29,28,28,19,27,38,169,"https://api.индекс-городов.рф/uploads/city/emblem/7111/thumb_411_millerovo.png","Ростовская область","Малый город"
"377",7112,507,"Миньяр",57.53956485,55.07130491,8.8,42,"условно комфортный климат",39,36,28,20,20,37,180,"https://api.индекс-городов.рф/uploads/city/emblem/7112/thumb_412_minyar.png","Челябинская область","Малый город"
"378",7114,492,"Михайлов",39.01502057,54.22698225,9.8,42,"условно комфортный климат",29,27,33,24,26,36,175,"https://api.индекс-городов.рф/uploads/city/emblem/7114/thumb_415_mikhailov.png","Рязанская область","Малый город"
"379",7113,483,"Мирный",113.9720924,62.52704362,35.4,41,"тяжелые климатические условия",21,24,13,23,22,36,139,"https://api.индекс-городов.рф/uploads/city/emblem/7113/thumb_414_mirny.png","Республика Саха (Якутия)","Малый город"
"380",7115,498,"Михайловск",42.03881169,45.14140557,95.5,40,"условно комфортный климат",32,26,23,17,19,42,159,"https://api.индекс-городов.рф/uploads/city/emblem/7115/thumb_893_Mikhaylovsk.png","Ставропольский край","Средний город"
"381",7712,482,"Саранск",45.19285641,54.2035434,317.4,38,"условно комфортный климат",36,31,27,20,35,38,187,"https://api.индекс-городов.рф/uploads/city/emblem/7712/thumb_1024_Saransk.png","Республика Мордовия","Крупный город"
"382",7713,437,"Вологда",39.88037623,59.22055987,308.5,38,"условно комфортный климат",44,32,42,34,36,30,218,"https://api.индекс-городов.рф/uploads/city/emblem/7713/thumb_1025_Vologda.png","Вологодская область","Крупный город"
"383",7118,487,"Можга",52.23775748,56.45235747,48.8,41,"условно комфортный климат",32,26,27,28,31,35,179,"https://api.индекс-городов.рф/uploads/city/emblem/7118/thumb_419_mozhga.png","Удмуртская Республика","Малый город"
"384",7119,484,"Моздок",44.64036883,43.74923257,41.5,41,"условно комфортный климат",35,31,26,29,22,40,183,"https://api.индекс-городов.рф/uploads/city/emblem/7119/thumb_420_mozdok.png","Республика Северная Осетия - Алания","Малый город"
"385",7121,491,"Морозовск",41.81253152,48.35194359,24.2,42,"условно комфортный климат",38,21,19,14,22,32,146,"https://api.индекс-городов.рф/uploads/city/emblem/7121/thumb_422_morozovsk.png","Ростовская область","Малый город"
"386",7122,499,"Моршанск",41.80644111,53.44020429,37.5,41,"условно комфортный климат",42,27,16,29,29,37,180,"https://api.индекс-городов.рф/uploads/city/emblem/7122/thumb_423_morshansk.gif","Тамбовская область","Малый город"
"387",7123,444,"Мосальск",34.97216675,54.48537125,4.3,43,"условно комфортный климат",38,41,20,32,30,36,197,"https://api.индекс-городов.рф/uploads/city/emblem/7123/thumb_424_mosalsk.png","Калужская область","Малый город"
"388",7124,509,"Муравленко",74.53405104,63.79767002,31.4,41,"тяжелые климатические условия",28,36,22,18,32,44,180,"https://api.индекс-городов.рф/uploads/city/emblem/7124/thumb_425_muravlenko.png","Ямало-Ненецкий автономный округ","Малый город"
"389",7125,447,"Мураши",48.96288211,59.39563629,5.7,42,"условно комфортный климат",22,21,27,20,17,33,140,"https://api.индекс-городов.рф/uploads/city/emblem/7125/thumb_426_murashy.png","Кировская область","Малый город"
"390",7126,464,"Мценск",36.57023918,53.28178013,36.2,41,"условно комфортный климат",48,29,26,46,33,37,219,"https://api.индекс-городов.рф/uploads/city/emblem/7126/thumb_427_mtsensk.png","Орловская область","Малый город"
"391",7127,446,"Мыски",87.74076999,53.72801346,40.5,41,"условно комфортный климат",40,35,26,22,28,34,185,"https://api.индекс-городов.рф/uploads/city/emblem/7127/thumb_428_mysky.png","Кемеровская область","Малый город"
"392",7128,510,"Мышкин",38.45159545,57.78811782,5.5,42,"условно комфортный климат",41,34,43,31,32,43,224,"https://api.индекс-городов.рф/uploads/city/emblem/7128/thumb_429_myshkin.png","Ярославская область","Малый город"
"393",7129,459,"Навашино",42.19600306,55.53259303,14.4,42,"условно комфортный климат",43,26,23,37,26,25,180,"https://api.индекс-городов.рф/uploads/city/emblem/7129/thumb_430_navashino.png","Нижегородская область","Малый город"
"394",7130,441,"Наволоки",41.96368802,57.46120587,9,42,"условно комфортный климат",32,31,25,26,23,40,177,"https://api.индекс-городов.рф/uploads/city/emblem/7130/thumb_431_navoloki.png","Ивановская область","Малый город"
"395",7131,509,"Надым",72.58775915,65.52178936,45.6,41,"тяжелые климатические условия",45,39,31,35,35,47,232,"https://api.индекс-городов.рф/uploads/city/emblem/7131/thumb_432_nadym.png","Ямало-Ненецкий автономный округ","Малый город"
"396",7132,462,"Называевск",71.34872512,55.57017541,10.7,42,"условно комфортный климат",28,27,19,34,24,34,166,"https://api.индекс-городов.рф/uploads/city/emblem/7132/thumb_433_nazivaevsk.png","Омская область","Малый город"
"397",7133,432,"Нариманов",47.84028858,46.69116868,10.6,42,"условно комфортный климат",38,35,16,21,27,33,170,"https://api.индекс-городов.рф/uploads/city/emblem/7133/thumb_434_narimanov.png","Астраханская область","Малый город"
"398",7134,475,"Нарткала",43.85591611,43.55260423,30.5,41,"условно комфортный климат",27,28,25,27,25,39,171,NA,"Республика Кабардино-Балкария","Малый город"
"399",7135,458,"Нарьян-Мар",53.02578146,67.63645196,25.5,41,"тяжелые климатические условия",26,30,30,24,41,40,191,"https://api.индекс-городов.рф/uploads/city/emblem/7135/thumb_436_naryan_mar.png","Ненецкий автономный округ","Малый город"
"400",7136,468,"Невель",29.92968365,56.02733426,14.2,42,"условно комфортный климат",29,27,44,30,22,41,193,"https://api.индекс-городов.рф/uploads/city/emblem/7136/thumb_437_nevel.png","Псковская область","Малый город"
"401",7137,495,"Невельск",141.8658569,46.67351147,9.7,42,"условно комфортный климат",23,42,21,32,24,33,175,"https://api.индекс-городов.рф/uploads/city/emblem/7137/thumb_438_nevelsk.png","Сахалинская область","Малый город"
"402",7138,496,"Невьянск",60.2172101,57.48615602,22.9,42,"условно комфортный климат",38,31,27,34,30,41,201,"https://api.индекс-городов.рф/uploads/city/emblem/7138/thumb_439_nevyansk.png","Свердловская область","Малый город"
"403",7139,443,"Неман",22.03499767,55.02769912,10.8,42,"условно комфортный климат",38,39,28,23,23,27,178,"https://api.индекс-городов.рф/uploads/city/emblem/7139/thumb_440_neman.png","Калининградская область","Малый город"
"404",7140,448,"Нерехта",40.56994768,57.45590743,20.6,42,"условно комфортный климат",40,33,29,31,26,38,197,"https://api.индекс-городов.рф/uploads/city/emblem/7140/thumb_441_nerehta.png","Костромская область","Малый город"
"405",7141,440,"Нерчинск",116.5789893,51.97989226,14.6,42,"условно комфортный климат",25,21,23,21,17,26,133,"https://api.индекс-городов.рф/uploads/city/emblem/7141/thumb_442_nerchinsk.png","Забайкальский край","Малый город"
"406",7143,493,"Нефтегорск",51.17164471,52.8032728,17.8,42,"условно комфортный климат",33,30,17,28,27,37,172,"https://api.индекс-городов.рф/uploads/city/emblem/7143/thumb_444_neftegorsk.png","Самарская область","Малый город"
"407",7144,498,"Нефтекумск",44.98095085,44.74800796,24.3,42,"условно комфортный климат",37,25,15,19,24,38,158,"https://api.индекс-городов.рф/uploads/city/emblem/7144/thumb_445_neftekumsk.png","Ставропольский край","Малый город"
"408",7145,448,"Нея",43.88338564,58.29267889,8.5,42,"условно комфортный климат",29,32,28,23,20,38,170,"https://api.индекс-городов.рф/uploads/city/emblem/7145/thumb_446_neya.png","Костромская область","Малый город"
"409",7146,442,"Нижнеудинск",99.02147454,54.91338451,32.9,41,"условно комфортный климат",28,21,27,12,21,36,145,"https://api.индекс-городов.рф/uploads/city/emblem/7146/thumb_447_nizhneudinsk.png","Иркутская область","Малый город"
"410",7147,496,"Нижние Серги",59.31275791,56.6619384,8.9,42,"условно комфортный климат",29,34,19,23,24,40,169,"https://api.индекс-городов.рф/uploads/city/emblem/7147/thumb_448_nizhnie_sergi.png","Свердловская область","Малый город"
"411",7148,465,"Нижний Ломов",43.67020876,53.52482345,20.2,42,"условно комфортный климат",36,31,28,20,22,37,174,"https://api.индекс-городов.рф/uploads/city/emblem/7148/thumb_449_nizhni_lomov.png","Пензенская область","Малый город"
"412",7149,496,"Нижняя Салда",60.70951152,58.06203018,17.2,42,"условно комфортный климат",31,42,22,31,23,31,180,"https://api.индекс-городов.рф/uploads/city/emblem/7149/thumb_450_nizhnaya_salda.png","Свердловская область","Малый город"
"413",7150,496,"Нижняя Тура",59.87571484,58.60245733,19.1,42,"условно комфортный климат",40,34,19,28,25,34,180,"https://api.индекс-городов.рф/uploads/city/emblem/7150/thumb_451_nizhnaya_tura.png","Свердловская область","Малый город"
"414",7151,436,"Николаевск",45.46832634,50.02733015,13.3,42,"условно комфортный климат",41,28,19,29,25,36,178,"https://api.индекс-городов.рф/uploads/city/emblem/7151/thumb_452_nikolaevsk.png","Волгоградская область","Малый город"
"415",7152,505,"Николаевск-на-Амуре",140.7219685,53.14245875,17.7,42,"тяжелые климатические условия",21,33,33,14,31,40,172,"https://api.индекс-городов.рф/uploads/city/emblem/7152/thumb_453_nikolaevsk-na-amure.png","Хабаровский край","Малый город"
"416",7154,453,"Никольское",30.79341834,59.70130542,21.9,42,"условно комфортный климат",55,38,46,21,26,34,220,"https://api.индекс-городов.рф/uploads/city/emblem/7154/thumb_456_nikolskoe.png","Ленинградская область","Малый город"
"417",7155,453,"Новая Ладога",32.29747007,60.10564043,7.8,42,"условно комфортный климат",39,29,39,30,32,33,202,"https://api.индекс-городов.рф/uploads/city/emblem/7155/thumb_457_novaya_ladoga.png","Ленинградская область","Малый город"
"418",7156,496,"Новая Ляля",60.59682451,59.05807485,11.6,42,"условно комфортный климат",28,39,17,35,26,35,180,"https://api.индекс-городов.рф/uploads/city/emblem/7156/thumb_458_novaya_lyalya.png","Свердловская область","Малый город"
"419",7157,498,"Новоалександровск",41.19729104,45.49178258,26.4,41,"условно комфортный климат",40,24,22,19,22,34,161,"https://api.индекс-городов.рф/uploads/city/emblem/7157/thumb_459_novoaleksandrovsk.png","Ставропольский край","Малый город"
"420",7158,436,"Новоаннинский",42.68388006,50.51974431,15.8,42,"условно комфортный климат",41,34,16,19,25,36,171,"https://api.индекс-городов.рф/uploads/city/emblem/7158/thumb_460_novoanninski.gif","Волгоградская область","Малый город"
"421",7159,438,"Нововоронеж",39.21696647,51.30271874,31.6,41,"условно комфортный климат",49,27,18,22,30,34,180,"https://api.индекс-городов.рф/uploads/city/emblem/7159/thumb_461_novovoronezh.png","Воронежская область","Малый город"
"422",7160,431,"Новодвинск",40.8097095,64.41241036,37.3,41,"условно комфортный климат",37,31,28,20,27,42,185,"https://api.индекс-городов.рф/uploads/city/emblem/7160/thumb_462_novodvinsk.png","Архангельская область","Малый город"
"423",7161,434,"Новозыбков",31.9362273,52.53772306,39.4,41,"условно комфортный климат",36,30,25,30,34,44,199,"https://api.индекс-городов.рф/uploads/city/emblem/7161/thumb_463_novozybkov.png","Брянская область","Малый город"
"424",7162,449,"Новокубанск",41.02916366,45.10877482,34.9,41,"условно комфортный климат",33,26,35,24,19,38,175,"https://api.индекс-городов.рф/uploads/city/emblem/7162/thumb_464_novokubansk.png","Краснодарский край","Малый город"
"425",7163,492,"Новомичуринск",39.78252401,54.03907083,16.3,42,"условно комфортный климат",34,30,27,23,24,42,180,"https://api.индекс-городов.рф/uploads/city/emblem/7163/thumb_465_novomichurinsk.png","Рязанская область","Малый город"
"426",7164,498,"Новопавловск",43.63450631,43.96115544,26.1,41,"условно комфортный климат",37,23,16,17,25,43,161,"https://api.индекс-городов.рф/uploads/city/emblem/7164/thumb_466_novopavlovsk.gif","Ставропольский край","Малый город"
"427",7165,468,"Новоржев",29.341581,57.03151977,3.1,43,"условно комфортный климат",18,31,28,30,28,39,174,"https://api.индекс-городов.рф/uploads/city/emblem/7165/thumb_467_novorzhev.png","Псковская область","Малый город"
"428",7166,464,"Новосиль",37.04187437,52.97495277,3.1,43,"условно комфортный климат",47,30,12,33,27,31,180,"https://api.индекс-городов.рф/uploads/city/emblem/7166/thumb_468_novosil.png","Орловская область","Малый город"
"429",7153,437,"Никольск",45.45490681,59.53384265,8,42,"условно комфортный климат",38,24,25,23,27,25,162,"https://api.индекс-городов.рф/uploads/city/emblem/7153/thumb_455_nikolsk.gif","Вологодская область","Малый город"
