"","id","region_id","name","longitude","latitude","people_count","group_id","climate","house_points","street_points","park_points","business_points","social_points","common_points","total_points","emblem_url","region_name","group_name"
"545",3891,324,"Пугачев",48.7942662944526,52.0084611670554,40.7,26,"условно комфортный климат",36,35,17,17,27,38,170,"https://api.индекс-городов.рф/uploads/city/emblem/3891/thumb_548_pugachev.png","Саратовская область","Малый город"
"546",3892,308,"Пудож",36.5388062576874,61.8099917095454,8.6,27,"условно комфортный климат",23,38,45,22,20,29,177,"https://api.индекс-городов.рф/uploads/city/emblem/3892/thumb_549_pudozh.gif","Республика Карелия","Малый город"
"547",3893,298,"Пустошка",29.3766867537929,56.3324059362579,3.9,28,"условно комфортный климат",28,36,26,27,27,31,175,"https://api.индекс-городов.рф/uploads/city/emblem/3893/thumb_550_Pustoshka.png","Псковская область","Малый город"
"548",3894,271,"Пучеж",43.1657497209889,56.9747184558506,6.3,27,"условно комфортный климат",35,33,30,24,19,33,174,"https://api.индекс-городов.рф/uploads/city/emblem/3894/thumb_551_Puchezh.png","Ивановская область","Малый город"
"549",3895,286,"Пущино",37.6152013077593,54.8281463671242,20.7,27,"условно комфортный климат",52,30,30,28,33,42,215,"https://api.индекс-городов.рф/uploads/city/emblem/3895/thumb_552_Puschino.png","Московская область","Малый город"
"550",3896,298,"Пыталово",27.914780108341,57.0661098367651,5.4,27,"условно комфортный климат",24,35,36,19,22,36,172,"https://api.индекс-городов.рф/uploads/city/emblem/3896/thumb_553_Pytalovo.png","Псковская область","Малый город"
"551",3897,336,"Пыть-Ях",72.8289134729986,60.7215708992539,39.6,26,"тяжелые климатические условия",32,30,34,23,31,26,176,"https://api.индекс-городов.рф/uploads/city/emblem/3897/thumb_554_Pyt-yakh.png","Ханты-Мансийский автономный округ","Малый город"
"552",3898,336,"Радужный",77.4261653911905,62.1578157741488,43.7,26,"тяжелые климатические условия",46,31,26,21,32,37,193,"https://api.индекс-городов.рф/uploads/city/emblem/3898/thumb_555_Raduzhny.png","Ханты-Мансийский автономный округ","Малый город"
"553",3899,260,"Райчихинск",129.408293697103,49.7977910553839,16.8,27,"условно комфортный климат",30,28,34,23,30,27,172,"https://api.индекс-городов.рф/uploads/city/emblem/3899/thumb_556_Raychikhinsk.gif","Амурская область","Малый город"
"554",3900,329,"Рассказово",41.8910184431331,52.6584940969572,42.7,26,"условно комфортный климат",35,26,22,26,32,34,175,"https://api.индекс-городов.рф/uploads/city/emblem/3900/thumb_557_Rasskazovo.gif","Тамбовская область","Малый город"
"555",3901,326,"Реж",61.3453050365793,57.3549498583653,36.8,26,"условно комфортный климат",31,48,26,20,27,39,191,"https://api.индекс-городов.рф/uploads/city/emblem/3901/thumb_558_Rezh.png","Свердловская область","Малый город"
"556",3902,271,"Родники",41.7258574120776,57.1038233653991,23.9,27,"условно комфортный климат",32,29,25,23,14,39,162,"https://api.индекс-городов.рф/uploads/city/emblem/3902/thumb_559_Rodniki.gif","Ивановская область","Малый город"
"557",3903,340,"Ростов",39.4235320896109,57.2062145112912,30.5,26,"условно комфортный климат",36,39,36,27,33,35,206,"https://api.индекс-городов.рф/uploads/city/emblem/3903/thumb_560_Rostov.png","Ярославская область","Малый город"
"558",3904,286,"Рошаль",39.8576214529067,55.6605487913081,20,27,"условно комфортный климат",34,36,18,29,25,32,174,"https://api.индекс-городов.рф/uploads/city/emblem/3904/thumb_561_Roshal.png","Московская область","Малый город"
"559",3905,324,"Ртищево",43.7900487477291,52.2569430125877,38.4,26,"условно комфортный климат",39,26,28,25,24,37,179,"https://api.индекс-городов.рф/uploads/city/emblem/3905/thumb_562_Rtischevo.png","Саратовская область","Малый город"
"560",3906,327,"Рудня",31.0687271461772,54.9488103861151,9.5,27,"условно комфортный климат",32,30,32,16,19,30,159,"https://api.индекс-городов.рф/uploads/city/emblem/3906/thumb_563_Rudnaya.png","Смоленская область","Малый город"
"561",3907,286,"Руза",36.1933575057609,55.7016016496184,12.7,27,"условно комфортный климат",39,35,29,33,35,39,210,"https://api.индекс-городов.рф/uploads/city/emblem/3907/thumb_564_Ruza.png","Московская область","Малый город"
"562",3908,312,"Рузаевка",44.9501576603087,54.0651715825827,44.3,26,"условно комфортный климат",35,28,28,25,30,35,181,"https://api.индекс-городов.рф/uploads/city/emblem/3908/thumb_565_Ruzaevka.png","Республика Мордовия","Малый город"
"563",3909,322,"Рыбное",39.5140955836887,54.7220161239953,20.7,27,"условно комфортный климат",41,35,28,19,22,34,179,"https://api.индекс-городов.рф/uploads/city/emblem/3909/thumb_566_Rybnoe.png","Рязанская область","Малый город"
"564",3910,282,"Рыльск",34.69525430383,51.567706412386,16,27,"условно комфортный климат",34,30,21,32,29,34,180,"https://api.индекс-городов.рф/uploads/city/emblem/3910/thumb_567_Rilsk.png","Курская область","Малый город"
"565",3911,322,"Ряжск",40.0699286352477,53.7073054699171,20.9,27,"условно комфортный климат",28,31,19,18,24,39,159,"https://api.индекс-городов.рф/uploads/city/emblem/3911/thumb_568_Ryazhsk.png","Рязанская область","Малый город"
"566",3912,310,"Саки",33.5691341242181,45.1290336672078,24.7,27,"условно комфортный климат",35,41,23,23,34,29,185,"https://api.индекс-городов.рф/uploads/city/emblem/3912/thumb_569_Saky.png","Республика Крым","Малый город"
"567",3913,276,"Салаир",85.8040304203802,54.2356071304249,7.3,27,"условно комфортный климат",30,26,30,12,20,39,157,"https://api.индекс-городов.рф/uploads/city/emblem/3913/thumb_570_Salair.gif","Кемеровская область","Малый город"
"568",3914,322,"Сасово",41.9396251877413,54.3546063225125,23.8,27,"условно комфортный климат",31,31,30,18,28,39,177,"https://api.индекс-городов.рф/uploads/city/emblem/3914/thumb_571_Sasovo.png","Рязанская область","Малый город"
"569",3915,337,"Сатка",58.9935314316475,55.0507525062404,41.3,26,"условно комфортный климат",49,33,24,21,32,35,194,"https://api.индекс-городов.рф/uploads/city/emblem/3915/thumb_572_Satka.png","Челябинская область","Малый город"
"570",3916,327,"Сафоново",33.2362000407816,55.113312736895,41.1,26,"условно комфортный климат",32,30,34,27,33,32,188,"https://api.индекс-городов.рф/uploads/city/emblem/3916/thumb_573_Safonovo.gif","Смоленская область","Малый город"
"571",3917,318,"Саяногорск",91.3929811534938,53.0950921170263,46,26,"условно комфортный климат",35,29,24,20,27,29,164,"https://api.индекс-городов.рф/uploads/city/emblem/3917/thumb_574_Sayanogorsk.png","Республика Хакасия","Малый город"
"572",3918,272,"Саянск",102.180906639229,54.1119820144535,38.8,26,"условно комфортный климат",33,28,31,22,21,38,173,"https://api.индекс-городов.рф/uploads/city/emblem/3918/thumb_575_Sayansk.png","Иркутская область","Малый город"
"573",3919,273,"Светлогорск",20.1542335603292,54.9352504561461,15.2,27,"условно комфортный климат",41,47,38,25,23,35,209,"https://api.индекс-городов.рф/uploads/city/emblem/3919/thumb_576_Svetlogorsk.gif","Калининградская область","Малый город"
"574",3920,328,"Светлоград",42.8514445388045,45.3337889783202,35.4,26,"условно комфортный климат",37,22,16,18,25,33,151,"https://api.индекс-городов.рф/uploads/city/emblem/3920/thumb_577_Svetlograd.png","Ставропольский край","Малый город"
"575",3921,273,"Светлый",20.1416609594857,54.681531372221,21.6,27,"условно комфортный климат",45,42,26,27,25,32,197,"https://api.индекс-городов.рф/uploads/city/emblem/3921/thumb_578_Svetly.png","Калининградская область","Малый город"
"576",3922,283,"Светогорск",28.86204450809,61.1044422889625,15.2,27,"условно комфортный климат",37,33,27,23,18,36,174,"https://api.индекс-городов.рф/uploads/city/emblem/3922/thumb_579_Svetogorsk.png","Ленинградская область","Малый город"
"577",3923,272,"Свирск",103.339355668732,53.0757530191535,12.8,27,"условно комфортный климат",31,31,13,16,22,36,149,"https://api.индекс-городов.рф/uploads/city/emblem/3923/thumb_580_Svirsk.png","Иркутская область","Малый город"
"578",3924,298,"Себеж",28.4745252856304,56.2893786290718,5.3,27,"условно комфортный климат",23,37,20,27,20,27,154,"https://api.индекс-городов.рф/uploads/city/emblem/3924/thumb_581_Sebezh.png","Псковская область","Малый город"
"579",3925,256,"Севастополь",33.5172609376949,44.584599960414,449.1,23,"условно комфортный климат",37,31,27,21,33,30,179,"https://api.индекс-городов.рф/uploads/city/emblem/3925/thumb_582_Sevastopol.png","Севастополь","Крупный город"
"580",3926,325,"Северо-Курильск",156.118689991416,50.6698029750858,2.6,28,"условно комфортный климат",22,39,34,31,16,27,169,"https://api.индекс-городов.рф/uploads/city/emblem/3926/thumb_583_Severo-kurilsk.png","Сахалинская область","Малый город"
"581",3927,302,"Северобайкальск",109.276435346334,55.6176676097011,23.2,27,"тяжелые климатические условия",26,28,20,25,23,33,155,"https://api.индекс-городов.рф/uploads/city/emblem/3927/thumb_584_Severobaikalsk.gif","Республика Бурятия","Малый город"
"582",3928,326,"Североуральск",59.9652199322856,60.1629208897977,25.6,26,"условно комфортный климат",37,36,25,25,29,35,187,"https://api.индекс-городов.рф/uploads/city/emblem/3928/thumb_585_Severouralsk.png","Свердловская область","Малый город"
"583",3929,264,"Севск",34.4921099471591,52.1500501174152,6.6,27,"условно комфортный климат",28,35,18,23,14,33,151,"https://api.индекс-городов.рф/uploads/city/emblem/3929/thumb_586_Sevsk.png","Брянская область","Малый город"
"584",3930,308,"Сегежа",34.3054093754566,63.7422479270409,26,26,"условно комфортный климат",22,31,25,19,23,27,147,"https://api.индекс-городов.рф/uploads/city/emblem/3930/thumb_587_Segeja_go.png","Республика Карелия","Малый город"
"585",3931,264,"Сельцо",34.0775973998359,53.3737025719045,16.4,27,"условно комфортный климат",33,27,23,23,21,31,158,"https://api.индекс-городов.рф/uploads/city/emblem/3931/thumb_588_Seltso.png","Брянская область","Малый город"
"586",3932,289,"Семенов",44.4866278404542,56.7873781962715,24.1,27,"условно комфортный климат",43,33,17,35,24,34,186,"https://api.индекс-городов.рф/uploads/city/emblem/3932/thumb_589_Semenov.png","Нижегородская область","Малый город"
"587",3933,321,"Семикаракорск",40.8075663780012,47.5206340093706,21.9,27,"условно комфортный климат",40,32,22,20,21,37,172,"https://api.индекс-городов.рф/uploads/city/emblem/3933/thumb_590_Semikarakorsk.png","Ростовская область","Малый город"
"588",3934,268,"Семилуки",39.0311377837453,51.6818083815927,27,26,"условно комфортный климат",42,27,25,27,21,38,180,"https://api.индекс-городов.рф/uploads/city/emblem/3934/thumb_591_Semiluky.gif","Воронежская область","Малый город"
"589",3935,334,"Сенгилей",48.7927370214209,53.9582280750495,6.2,27,"условно комфортный климат",32,33,21,28,19,41,174,"https://api.индекс-городов.рф/uploads/city/emblem/3935/thumb_592_Sengiley.png","Ульяновская область","Малый город"
"590",3936,266,"Серафимович",42.7349321728967,49.5618318900717,8.6,27,"условно комфортный климат",21,25,31,19,23,34,153,"https://api.индекс-городов.рф/uploads/city/emblem/3936/thumb_593_Serafimovich.png","Волгоградская область","Малый город"
"591",3937,289,"Сергач",45.4676012325485,55.5311572441581,19.9,27,"условно комфортный климат",41,28,21,22,24,28,164,"https://api.индекс-городов.рф/uploads/city/emblem/3937/thumb_594_Sergach.png","Нижегородская область","Малый город"
"592",3938,295,"Сердобск",44.2243243667983,52.4796118646423,30.9,26,"условно комфортный климат",44,24,15,19,28,37,167,"https://api.индекс-городов.рф/uploads/city/emblem/3938/thumb_595_Serdobsk.png","Пензенская область","Малый город"
"593",3939,337,"Сим",57.6854236369273,55.0153761125376,12.5,27,"условно комфортный климат",39,33,27,15,21,29,164,"https://api.индекс-городов.рф/uploads/city/emblem/3939/thumb_596_Sim.png","Челябинская область","Малый город"
"594",3940,310,"Симферополь",34.1011542595174,44.9595043309842,342.1,23,"условно комфортный климат",30,25,25,30,19,35,164,"https://api.индекс-городов.рф/uploads/city/emblem/3940/thumb_597_Simferopol.png","Республика Крым","Крупный город"
"595",3941,260,"Сковородино",123.933327937174,53.9806870139821,8.9,27,"условно комфортный климат",27,22,20,14,20,32,135,NA,"Амурская область","Малый город"
"596",3942,322,"Скопин",39.5502757191227,53.8007839152719,25.7,26,"условно комфортный климат",24,25,27,21,27,34,158,"https://api.индекс-городов.рф/uploads/city/emblem/3942/thumb_599_skopin.png","Рязанская область","Малый город"
"597",3943,259,"Славгород",78.643322257018,52.9829870394179,29.1,26,"условно комфортный климат",27,24,20,17,26,38,152,"https://api.индекс-городов.рф/uploads/city/emblem/3943/thumb_600_slavgrod.gif","Алтайский край","Малый город"
"598",3944,273,"Славск",21.6687924837012,55.0408878861264,4,28,"условно комфортный климат",36,39,23,19,27,36,180,"https://api.индекс-городов.рф/uploads/city/emblem/3944/thumb_601_slavsk.png","Калининградская область","Малый город"
"599",3945,283,"Сланцы",28.1320250307756,59.1061815687315,32.2,26,"условно комфортный климат",49,32,25,30,28,35,199,"https://api.индекс-городов.рф/uploads/city/emblem/3945/thumb_602_slantsy.png","Ленинградская область","Малый город"
"600",3946,277,"Слободской",50.1896588030352,58.7176126364081,31.9,26,"условно комфортный климат",31,25,26,22,29,33,166,"https://api.индекс-городов.рф/uploads/city/emblem/3946/thumb_603_slobodskoi.png","Кировская область","Малый город"
"601",3947,272,"Слюдянка",103.691979413027,51.6525794975855,18.2,27,"условно комфортный климат",26,30,27,17,21,35,156,"https://api.индекс-городов.рф/uploads/city/emblem/3947/thumb_604_slyudyanka.png","Иркутская область","Малый город"
"602",3948,265,"Собинка",40.01694021933,55.9922554784912,17.3,27,"условно комфортный климат",30,30,27,32,23,34,176,"https://api.индекс-городов.рф/uploads/city/emblem/3948/thumb_605_sobinka.png","Владимирская область","Малый город"
"603",3949,273,"Советск",21.8610490353332,55.0750201508423,39,26,"условно комфортный климат",37,53,24,19,35,34,202,"https://api.индекс-городов.рф/uploads/city/emblem/3949/thumb_606_sovetsk.png","Калининградская область","Малый город"
"604",3950,277,"Советск",48.9683282230401,57.6021597515711,15.2,27,"условно комфортный климат",28,31,46,17,19,29,170,"https://api.индекс-городов.рф/uploads/city/emblem/3950/thumb_607_sovetsk.png","Кировская область","Малый город"
"605",3951,332,"Советск",37.6463996942615,53.9321910164014,7.3,27,"условно комфортный климат",35,31,26,21,20,23,156,"https://api.индекс-городов.рф/uploads/city/emblem/3951/thumb_608_sovetsk.png","Тульская область","Малый город"
"606",3952,335,"Советская Гавань",140.278058439948,48.9503165799661,23.6,27,"условно комфортный климат",35,30,27,22,31,36,181,"https://api.индекс-городов.рф/uploads/city/emblem/3952/thumb_609_sovetskaya_gavan.png","Хабаровский край","Малый город"
"607",3953,336,"Советский",63.5764534928854,61.3678127576846,29.3,26,"тяжелые климатические условия",28,29,28,22,32,37,176,"https://api.индекс-городов.рф/uploads/city/emblem/3953/thumb_610_sovetsky.png","Ханты-Мансийский автономный округ","Малый город"
"608",3954,267,"Сокол",40.1030647721632,59.4663332065981,36.4,26,"условно комфортный климат",33,36,48,21,26,24,188,"https://api.индекс-городов.рф/uploads/city/emblem/3954/thumb_611_sokol.gif","Вологодская область","Малый город"
"609",3955,278,"Солигалич",42.2876423441253,59.077434807433,5.9,27,"условно комфортный климат",34,28,20,30,20,26,158,"https://api.индекс-городов.рф/uploads/city/emblem/3955/thumb_612_soligalich.png","Костромская область","Малый город"
"610",3956,293,"Соль-Илецк",54.9828852625199,51.162370032322,26.9,26,"условно комфортный климат",28,25,26,21,26,33,159,"https://api.индекс-городов.рф/uploads/city/emblem/3956/thumb_613_sol_iletsk.gif","Оренбургская область","Малый город"
"611",3957,261,"Сольвычегодск",46.8967914309266,61.3326351909085,1.9,28,"условно комфортный климат",18,34,14,29,27,35,157,"https://api.индекс-городов.рф/uploads/city/emblem/3957/thumb_614_Solvychegodsk.png","Архангельская область","Малый город"
"612",3958,290,"Сольцы",30.2970216863513,58.1203306070063,8.5,27,"условно комфортный климат",28,33,23,34,25,34,177,"https://api.индекс-городов.рф/uploads/city/emblem/3958/thumb_615_soltsy.png","Новгородская область","Малый город"
"613",3959,293,"Сорочинск",53.1592503845144,52.4230108273016,27.1,26,"условно комфортный климат",41,33,18,28,22,36,178,"https://api.индекс-городов.рф/uploads/city/emblem/3959/thumb_616_sorochinsk.png","Оренбургская область","Малый город"
"614",3960,318,"Сорск",90.2483048315437,53.9959522900851,11.2,27,"условно комфортный климат",44,34,25,21,20,32,176,"https://api.индекс-городов.рф/uploads/city/emblem/3960/thumb_617_sorsk.gif","Республика Хакасия","Малый город"
"615",3961,308,"Сортавала",30.6885424575764,61.6972688807685,18.8,27,"условно комфортный климат",36,36,34,37,24,23,190,"https://api.индекс-городов.рф/uploads/city/emblem/3961/thumb_618_sortavala.png","Республика Карелия","Малый город"
"616",3962,274,"Сосенский",35.9635957205424,54.0553460859872,10.4,27,"условно комфортный климат",40,43,17,28,21,27,176,"https://api.индекс-городов.рф/uploads/city/emblem/3962/thumb_619_sosensky.png","Калужская область","Малый город"
"617",3963,277,"Сосновка",51.2722799160982,56.2549045841554,10.7,27,"условно комфортный климат",27,19,29,19,18,34,146,"https://api.индекс-городов.рф/uploads/city/emblem/3963/thumb_620_Sosnovka.png","Кировская область","Малый город"
"618",3964,280,"Сосновоборск",93.3524589063691,56.1153960535121,41.1,26,"условно комфортный климат",47,37,17,31,19,39,190,"https://api.индекс-городов.рф/uploads/city/emblem/3964/thumb_621_sosnovoborsk.png","Красноярский край","Малый город"
"619",3965,309,"Сосногорск",53.922954433437,63.5845683347826,26,26,"тяжелые климатические условия",34,29,24,21,28,35,171,"https://api.индекс-городов.рф/uploads/city/emblem/3965/thumb_622_sosnogorsk.png","Республика Коми","Малый город"
"620",3966,274,"Спас-Деменск",34.0256101561182,54.4054138394022,4.3,28,"условно комфортный климат",37,32,19,23,34,27,172,"https://api.индекс-городов.рф/uploads/city/emblem/3966/thumb_623_spasdemensk.png","Калужская область","Малый город"
"621",3967,322,"Спас-Клепики",40.185172352918,55.1343107633301,5.2,27,"условно комфортный климат",32,29,17,19,21,37,155,"https://api.индекс-городов.рф/uploads/city/emblem/3967/thumb_624_spas_klepiki.gif","Рязанская область","Малый город"
"622",3968,295,"Спасск",43.1865404891858,53.9285156298463,7,27,"условно комфортный климат",29,33,26,20,22,32,162,"https://api.индекс-городов.рф/uploads/city/emblem/3968/thumb_625_spassk.png","Пензенская область","Малый город"
"623",3969,297,"Спасск-Дальний",132.817086113771,44.5926498657233,39.8,26,"условно комфортный климат",35,28,16,19,27,35,160,"https://api.индекс-городов.рф/uploads/city/emblem/3969/thumb_626_spassk_dalny.png","Приморский край","Малый город"
"624",3970,322,"Спасск-Рязанский",40.3768677661668,54.4092073187431,6.6,27,"условно комфортный климат",22,35,39,23,18,35,172,"https://api.индекс-городов.рф/uploads/city/emblem/3970/thumb_627_spassk_ryazansky.png","Рязанская область","Малый город"
"625",3971,313,"Среднеколымск",153.707725048042,67.4663691615834,3.5,28,"тяжелые климатические условия",14,28,9,22,20,25,118,"https://api.индекс-городов.рф/uploads/city/emblem/3971/thumb_628_srednekolymsk.png","Республика Саха (Якутия)","Малый город"
"626",3972,326,"Среднеуральск",60.4734601913854,56.9923629048251,23.7,27,"условно комфортный климат",51,31,43,22,21,34,202,"https://api.индекс-городов.рф/uploads/city/emblem/3972/thumb_629_sredneuralsk.png","Свердловская область","Малый город"
"627",3973,270,"Сретенск",117.690075494566,52.2337200753925,6.4,27,"условно комфортный климат",10,26,42,25,18,28,149,"https://api.индекс-городов.рф/uploads/city/emblem/3973/thumb_630_sretensk.png","Забайкальский край","Малый город"
"628",3974,286,"Старая Купавна",38.17896699027,55.8029639737445,24.2,27,"условно комфортный климат",42,30,33,43,29,37,214,"https://api.индекс-городов.рф/uploads/city/emblem/3974/thumb_631_staraya_kupavna.png","Московская область","Малый город"
"629",3975,290,"Старая Русса",31.3564671913641,57.9915881446059,27.7,26,"условно комфортный климат",44,37,42,34,33,31,221,"https://api.индекс-городов.рф/uploads/city/emblem/3975/thumb_632_staraya_russa.png","Новгородская область","Малый город"
"630",3976,330,"Старица",34.9298985433314,56.5049618576035,7.4,27,"условно комфортный климат",32,31,34,34,20,36,187,"https://api.индекс-городов.рф/uploads/city/emblem/3976/thumb_633_staritsa.png","Тверская область","Малый город"
"631",3977,264,"Стародуб",32.762155238339,52.5757744863014,18.2,27,"условно комфортный климат",28,26,28,23,25,33,163,"https://api.индекс-городов.рф/uploads/city/emblem/3977/thumb_634_starodub.png","Брянская область","Малый город"
"632",3978,310,"Старый Крым",35.0926129373137,45.0322413466304,9.5,27,"условно комфортный климат",25,27,17,19,12,35,135,"https://api.индекс-городов.рф/uploads/city/emblem/3978/thumb_635_stary_krym.png","Республика Крым","Малый город"
"633",3979,331,"Стрежевой",77.5602490954227,60.71304979421,40.8,26,"тяжелые климатические условия",48,36,21,21,24,33,183,"https://api.индекс-городов.рф/uploads/city/emblem/3979/thumb_636_strezhevoy.png","Томская область","Малый город"
"634",3980,263,"Строитель",36.4852471256104,50.7919437268982,24.1,27,"условно комфортный климат",38,39,18,23,29,33,180,"https://api.индекс-городов.рф/uploads/city/emblem/3980/thumb_637_stroitel.png","Белгородская область","Малый город"
"635",3981,265,"Струнино",38.5849198841951,56.371634412224,12.9,27,"условно комфортный климат",37,38,27,26,16,35,179,"https://api.индекс-городов.рф/uploads/city/emblem/3981/thumb_638_strunino.png","Владимирская область","Малый город"
"636",3982,332,"Суворов",36.4977028041828,54.1353027488983,17.2,27,"условно комфортный климат",34,31,25,20,26,33,169,"https://api.индекс-городов.рф/uploads/city/emblem/3982/thumb_639_suvorov.gif","Тульская область","Малый город"
"637",3983,310,"Судак",34.9854161793721,44.851166333223,16.5,27,"условно комфортный климат",31,33,26,40,21,29,180,"https://api.индекс-городов.рф/uploads/city/emblem/3983/thumb_640_sudak.png","Республика Крым","Малый город"
"638",3984,282,"Суджа",35.293506137253,51.1994934409196,5.6,27,"условно комфортный климат",38,24,34,38,12,39,185,"https://api.индекс-городов.рф/uploads/city/emblem/3984/thumb_641_sudzha.png","Курская область","Малый город"
"639",3985,265,"Судогда",40.8646454168689,55.9574475963415,10.1,27,"условно комфортный климат",35,27,17,42,22,34,177,"https://api.индекс-городов.рф/uploads/city/emblem/3985/thumb_642_sudogda.png","Владимирская область","Малый город"
"640",3986,265,"Суздаль",40.4486564931782,56.4279199340325,9.6,27,"условно комфортный климат",34,37,34,34,33,32,204,"https://api.индекс-городов.рф/uploads/city/emblem/3986/thumb_643_suzdal.png","Владимирская область","Малый город"
"641",3987,308,"Суоярви",32.3686945029797,62.093737539752,8.7,27,"условно комфортный климат",27,30,22,26,21,26,152,"https://api.индекс-городов.рф/uploads/city/emblem/3987/thumb_644_suoyarvy.png","Республика Карелия","Малый город"
"642",3988,264,"Сураж",32.3901268127443,53.0167694296823,10.7,27,"условно комфортный климат",28,26,20,32,17,33,156,"https://api.индекс-городов.рф/uploads/city/emblem/3988/thumb_645_Surazh.png","Брянская область","Малый город"
"643",3989,266,"Суровикино",42.8529072969994,48.6068719523121,18.2,27,"условно комфортный климат",26,26,24,19,23,36,154,"https://api.индекс-городов.рф/uploads/city/emblem/3989/thumb_646_surovikino.png","Волгоградская область","Малый город"
"644",3990,295,"Сурск",45.6953710581466,53.0792570401345,5.9,27,"условно комфортный климат",37,29,25,16,14,36,157,"https://api.индекс-городов.рф/uploads/city/emblem/3990/thumb_647_sursk.png","Пензенская область","Малый город"
"645",3991,285,"Сусуман",148.144702698696,62.7830415417429,4.4,28,"тяжелые климатические условия",28,26,24,18,28,28,152,"https://api.индекс-городов.рф/uploads/city/emblem/3991/thumb_648_susuman.png","Магаданская область","Малый город"
"646",3992,274,"Сухиничи",35.3460046350088,54.0948216675626,14.8,27,"условно комфортный климат",45,30,22,28,23,31,179,"https://api.индекс-городов.рф/uploads/city/emblem/3992/thumb_649_sukhinichy.png","Калужская область","Малый город"
"647",3993,326,"Сухой Лог",62.0344719557033,56.9098313596486,33.4,26,"условно комфортный климат",36,45,16,27,24,32,180,"https://api.индекс-городов.рф/uploads/city/emblem/3993/thumb_650_Sukhoi_Log.png","Свердловская область","Малый город"
"648",3994,326,"Сысерть",60.8215709936144,56.5059732877836,21,27,"условно комфортный климат",36,31,21,23,28,41,180,"https://api.индекс-городов.рф/uploads/city/emblem/3994/thumb_651_Sysert.png","Свердловская область","Малый город"
"649",3995,327,"Сычевка",34.2807063896038,55.8337094704064,8.3,27,"условно комфортный климат",24,30,26,26,28,35,169,"https://api.индекс-городов.рф/uploads/city/emblem/3995/thumb_652_Sychevka.png","Смоленская область","Малый город"
"650",3996,283,"Сясьстрой",32.5389246767871,60.1439637604511,12.4,27,"условно комфортный климат",27,33,34,24,24,32,174,"https://api.индекс-городов.рф/uploads/city/emblem/3996/thumb_653_Syasstroy.png","Ленинградская область","Малый город"
"651",3997,326,"Тавда",65.3036167841629,58.0476336663033,32.6,26,"условно комфортный климат",25,30,19,14,25,38,151,"https://api.индекс-городов.рф/uploads/city/emblem/3997/thumb_654_Tavda.png","Свердловская область","Малый город"
"652",3998,276,"Тайга",85.6243589705053,56.0639849955834,23.1,27,"условно комфортный климат",28,30,21,16,23,34,152,"https://api.индекс-городов.рф/uploads/city/emblem/3998/thumb_655_Tayga.png","Кемеровская область","Малый город"
"653",3999,272,"Тайшет",97.9872642364446,55.9249120340752,32.7,26,"условно комфортный климат",25,25,21,10,15,38,134,"https://api.индекс-городов.рф/uploads/city/emblem/3999/thumb_656_Tayshet.png","Иркутская область","Малый город"
"654",4000,286,"Талдом",37.5296209691473,56.7305378299124,12.6,27,"условно комфортный климат",42,37,38,44,31,38,230,"https://api.индекс-городов.рф/uploads/city/emblem/4000/thumb_657_Taldom.gif","Московская область","Малый город"
"655",4001,326,"Талица",63.7326164099904,57.012843887812,15.6,27,"условно комфортный климат",32,33,23,19,26,38,171,"https://api.индекс-городов.рф/uploads/city/emblem/4001/thumb_658_Talitsa.png","Свердловская область","Малый город"
"656",4002,292,"Тара",74.3448905020574,56.9209945127834,28.2,26,"условно комфортный климат",26,25,19,21,24,38,153,"https://api.индекс-городов.рф/uploads/city/emblem/4002/thumb_659_Tara.png","Омская область","Малый город"
"657",4003,339,"Тарко-Сале",77.7291733531601,64.9094807854363,21.5,27,"тяжелые климатические условия",37,41,42,26,31,41,218,"https://api.индекс-городов.рф/uploads/city/emblem/4003/thumb_660_Tarko-sale.png","Ямало-Ненецкий автономный округ","Малый город"
"658",4004,274,"Таруса",37.1737912135942,54.727009729637,9.2,27,"условно комфортный климат",40,32,20,31,26,30,179,"https://api.индекс-городов.рф/uploads/city/emblem/4004/thumb_661_Tarusa.png","Калужская область","Малый город"
"659",4005,291,"Татарск",75.9711059099155,55.2319421416619,23.4,27,"условно комфортный климат",25,29,35,16,24,35,164,"https://api.индекс-городов.рф/uploads/city/emblem/4005/thumb_662_Tatarsk.png","Новосибирская область","Малый город"
"660",4006,276,"Таштагол",87.8924838183407,52.7829925209679,22.9,27,"условно комфортный климат",39,31,30,14,23,34,171,"https://api.индекс-городов.рф/uploads/city/emblem/4006/thumb_663_Tashtagol.png","Кемеровская область","Малый город"
"661",4007,307,"Теберда",41.7468515813731,43.4599653964019,8.6,27,"условно комфортный климат",42,23,17,14,9,32,137,NA,"Республика Карачаево-Черкесия","Малый город"
"662",4008,271,"Тейково",40.5355785156057,56.8565815759276,31.8,26,"условно комфортный климат",42,37,32,30,23,38,202,"https://api.индекс-городов.рф/uploads/city/emblem/4008/thumb_665_Teykovo.gif","Ивановская область","Малый город"
"663",4009,312,"Темников",43.2163216344934,54.6336334356111,5.8,27,"условно комфортный климат",27,30,30,22,26,34,169,"https://api.индекс-городов.рф/uploads/city/emblem/4009/thumb_666_Temnikov.png","Республика Мордовия","Малый город"
"664",4010,279,"Темрюк",37.4228811245032,45.2655006988273,41.4,26,"условно комфортный климат",31,32,34,19,29,31,176,"https://api.индекс-городов.рф/uploads/city/emblem/4010/thumb_667_Temryuk.png","Краснодарский край","Малый город"
